OOMP Summary file for Projects
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"PROJ";"ADAF";"4471";"STAN";"01";"PROJ-ADAF-4471-STAN-01";"PRPR4471";"Adafruit MCP2221 PCB";;;;"https://github.com/adafruit/Adafruit-MCP2221-PCB";"Adafruit-MCP2221-PCB";"/Adafruit MCP2221.brd";"/Adafruit MCP2221.sch";;;;;;;;;;;
"PROJ";"ADAF";"4479";"STAN";"01";"PROJ-ADAF-4479-STAN-01";"PRPR4479";"Adafruit LIS3MDL PCB";;;;"https://github.com/adafruit/Adafruit-LIS3MDL-PCB";"Adafruit-LIS3MDL-PCB";"/Adafruit LIS3MDL.brd";"/Adafruit LIS3MDL.sch";;;;;;;;;;;
"PROJ";"ADAF";"4480";"STAN";"01";"PROJ-ADAF-4480-STAN-01";"PRPR4480";"Adafruit LSM6DS33 PCB";;;;"https://github.com/adafruit/Adafruit-LSM6DS33-PCB";"Adafruit-LSM6DS33-PCB";"/Adfruit LSM6DS33.brd";"/Adfruit LSM6DS33.sch";;;;;;;;;;;
"PROJ";"ADAF";"4481";"STAN";"01";"PROJ-ADAF-4481-STAN-01";"PRPR4481";"Adafruit ItsyBitsy nRF52840 Express PCB";;;;"https://github.com/adafruit/Adafruit-ItsyBitsy-nRF52840-Express-PCB";"Adafruit-ItsyBitsy-nRF52840-Express-PCB";"/Adafruit ItsyBitsy nRF52840 Express.brd";"/Adafruit ItsyBitsy nRF52840 Express.sch";;;;;;;;;;;
"PROJ";"ADAF";"4485";"STAN";"01";"PROJ-ADAF-4485-STAN-01";"PRPR4485";"Adafruit LSM6DS33 LIS3MDL PCB";;;;"https://github.com/adafruit/Adafruit-LSM6DS33-LIS3MDL-PCB";"Adafruit-LSM6DS33-LIS3MDL-PCB";"/Adafruit LIS3MDL + LSM6DS33.brd";"/Adafruit LIS3MDL + LSM6DS33.sch";;;;;;;;;;;
"PROJ";"ADAF";"4488";"STAN";"01";"PROJ-ADAF-4488-STAN-01";"PRPR4488";"Adafruit LIS2MDL PCB";;;;"https://github.com/adafruit/Adafruit-LIS2MDL-PCB";"Adafruit-LIS2MDL-PCB";"/Adafruit LIS2MDL.brd";"/Adafruit LIS2MDL.sch";;;;;;;;;;;
"PROJ";"ADAF";"4494";"STAN";"01";"PROJ-ADAF-4494-STAN-01";"PRPR4494";"Adafruit DPS310 PCB";;;;"https://github.com/adafruit/Adafruit-DPS310-PCB";"Adafruit-DPS310-PCB";"/Adafruit DPS310.brd";"/Adafruit DPS310.sch";;;;;;;;;;;
"PROJ";"ADAF";"4500";"STAN";"01";"PROJ-ADAF-4500-STAN-01";"PRPR4500";"Adafruit CLUE PCB";;;;"https://github.com/adafruit/Adafruit-CLUE-PCB";"Adafruit-CLUE-PCB";"/Adafruit CLUE nRF52840 Express.brd";"/Adafruit CLUE nRF52840 Express.sch";;;;;;;;;;;
"PROJ";"ADAF";"4503";"STAN";"01";"PROJ-ADAF-4503-STAN-01";"PRPR4503";"Adafruit LSM6DS3TR C PCB";;;;"https://github.com/adafruit/Adafruit-LSM6DS3TR-C-PCB";"Adafruit-LSM6DS3TR-C-PCB";"/Adafruit_LSM6DS3.brd";"/Adafruit_LSM6DS3.sch";;;;;;;;;;;
"PROJ";"ADAF";"4506";"STAN";"01";"PROJ-ADAF-4506-STAN-01";"PRPR4506";"Adafruit 1.3in Color TFT Bonnet PCB";;;;"https://github.com/adafruit/Adafruit-1.3in-Color-TFT-Bonnet-PCB";"Adafruit-1.3in-Color-TFT-Bonnet-PCB";"/Adafruit 1.3in Color TFT Bonnet.brd";"/Adafruit 1.3in Color TFT Bonnet.sch";;;;;;;;;;;
"PROJ";"ADAF";"4516";"STAN";"01";"PROJ-ADAF-4516-STAN-01";"PRPR4516";"Adafruit Feather nRF52840 Sense PCB";;;;"https://github.com/adafruit/Adafruit-Feather-nRF52840-Sense-PCB";"Adafruit-Feather-nRF52840-Sense-PCB";"/Adafruit Feather nRF52840 Sense.brd";"/Adafruit Feather nRF52840 Sense.sch";;;;;;;;;;;
"PROJ";"ADAF";"4517";"STAN";"01";"PROJ-ADAF-4517-STAN-01";"PRPR4517";"Adafruit LSM6DSOX LIS3MDL PCB";;;;"https://github.com/adafruit/Adafruit-LSM6DSOX-LIS3MDL-PCB";"Adafruit-LSM6DSOX-LIS3MDL-PCB";"/Adafruit LIS3MDL + LSM6DSOX FeatherWing.brd";"/Adafruit LIS3MDL + LSM6DSOX FeatherWing.sch";;;;;;;;;;;
"PROJ";"ADAF";"4530";"STAN";"01";"PROJ-ADAF-4530-STAN-01";"PRPR4530";"Adafruit LPS2X PCB";;;;"https://github.com/adafruit/Adafruit-LPS2X-PCB";"Adafruit-LPS2X-PCB";"/Adafruit-LPS22-Rev-A.brd";"/Adafruit-LPS22-Rev-A.sch";;;;;;;;;;;
"PROJ";"ADAF";"4534";"STAN";"01";"PROJ-ADAF-4534-STAN-01";"PRPR4534";"Adafruit Bonsai Buckaroo PCB";;;;"https://github.com/adafruit/Adafruit-Bonsai-Buckaroo-PCB";"Adafruit-Bonsai-Buckaroo-PCB";"/Adafruit Bonsai Buckaroo.brd";"/Adafruit Bonsai Buckaroo.sch";;;;;;;;;;;
"PROJ";"ADAF";"4535";"STAN";"01";"PROJ-ADAF-4535-STAN-01";"PRPR4535";"Adafruit HTS221 PCB";;;;"https://github.com/adafruit/Adafruit-HTS221-PCB";"Adafruit-HTS221-PCB";"/Adafruit_HTS221.brd";"/Adafruit_HTS221.sch";;;;;;;;;;;
"PROJ";"ADAF";"4538";"STAN";"01";"PROJ-ADAF-4538-STAN-01";"PRPR4538";"Adafruit NAU7802 PCB";;;;"https://github.com/adafruit/Adafruit-NAU7802-PCB";"Adafruit-NAU7802-PCB";"/Adafruit NAU7802 board file.brd";"/Adafruit NAU7802 board file.sch";;;;;;;;;;;
"PROJ";"ADAF";"4566";"STAN";"01";"PROJ-ADAF-4566-STAN-01";"PRPR4566";"Adafruit AHT20 PCB";;;;"https://github.com/adafruit/Adafruit-AHT20-PCB";"Adafruit-AHT20-PCB";"/Adafruit AHT20 Temperature & Humidity.brd";"/Adafruit AHT20 Temperature & Humidity.sch";;;;;;;;;;;
"PROJ";"ADAF";"4567";"STAN";"01";"PROJ-ADAF-4567-STAN-01";"PRPR4567";"Adafruit 2.23 inch Monochrome OLED Bonnet PCB";;;;"https://github.com/adafruit/Adafruit-2.23-inch-Monochrome-OLED-Bonnet-PCB";"Adafruit-2.23-inch-Monochrome-OLED-Bonnet-PCB";"/Adafruit 2.23-inch Monochrome OLED Bonnet.brd";"/Adafruit 2.23-inch Monochrome OLED Bonnet.sch";;;;;;;;;;;
"PROJ";"ADAF";"4569";"STAN";"01";"PROJ-ADAF-4569-STAN-01";"PRPR4569";"Adafruit ISM330DHCX LIS3MDL FeatherWing PCB";;;;"https://github.com/adafruit/Adafruit-ISM330DHCX-LIS3MDL-FeatherWing-PCB";"Adafruit-ISM330DHCX-LIS3MDL-FeatherWing-PCB";"/Adafruit ISM330DHCX + LIS3MDL FeatherWing.brd";"/Adafruit ISM330DHCX + LIS3MDL FeatherWing.sch";;;;;;;;;;;
"PROJ";"ADAF";"4570";"STAN";"01";"PROJ-ADAF-4570-STAN-01";"PRPR4570";"Adafruit DS1841 PCB";;;;"https://github.com/adafruit/Adafruit-DS1841-PCB";"Adafruit-DS1841-PCB";"/DS1841 rev A.brd";"/DS1841 rev A.sch";;;;;;;;;;;
"PROJ";"ADAF";"4600";"STAN";"01";"PROJ-ADAF-4600-STAN-01";"PRPR4600";"Adafruit QT Py PCB";;;;"https://github.com/adafruit/Adafruit-QT-Py-PCB";"Adafruit-QT-Py-PCB";"/Adafruit QT Py.brd";"/Adafruit QT Py.sch";;;;;;;;;;;
"PROJ";"ADAF";"4632";"STAN";"01";"PROJ-ADAF-4632-STAN-01";"PRPR4632";"Adafruit PMSA003I PCB";;;;"https://github.com/adafruit/Adafruit-PMSA003I-PCB";"Adafruit-PMSA003I-PCB";"/Adafruit PMSA003I.brd";"/Adafruit PMSA003I.sch";;;;;;;;;;;
"PROJ";"ADAF";"4636";"STAN";"01";"PROJ-ADAF-4636-STAN-01";"PRPR4636";"Adafruit SHTC3 PCB";;;;"https://github.com/adafruit/Adafruit-SHTC3-PCB";"Adafruit-SHTC3-PCB";"/Adafruit_SHTC3.brd";"/Adafruit_SHTC3.sch";;;;;;;;;;;
"PROJ";"ADAF";"4654";"STAN";"01";"PROJ-ADAF-4654-STAN-01";"PRPR4654";"Adafruit TPS61023 PCB";;;;"https://github.com/adafruit/Adafruit-TPS61023-PCB";"Adafruit-TPS61023-PCB";"/Adafruit TPS61023.brd";"/Adafruit TPS61023.sch";;;;;;;;;;;
"PROJ";"ADAF";"4681";"STAN";"01";"PROJ-ADAF-4681-STAN-01";"PRPR4681";"Adafruit BH1750 PCB";;;;"https://github.com/adafruit/Adafruit-BH1750-PCB";"Adafruit-BH1750-PCB";"/Adafruit BH1750.brd";"/Adafruit BH1750.sch";;;;;;;;;;;
"PROJ";"ADAF";"4682";"STAN";"01";"PROJ-ADAF-4682-STAN-01";"PRPR4682";"Adafruit MicroSD SPI or SDIO card breakout PCB";;;;"https://github.com/adafruit/Adafruit-MicroSD-SPI-or-SDIO-card-breakout-PCB";"Adafruit-MicroSD-SPI-or-SDIO-card-breakout-PCB";"/Adafruit SDIO microSD.brd";"/Adafruit SDIO microSD.sch";;;;;;;;;;;
"PROJ";"ADAF";"4683";"STAN";"01";"PROJ-ADAF-4683-STAN-01";"PRPR4683";"Adafruit MPM3610 PCB";;;;"https://github.com/adafruit/Adafruit-MPM3610-PCB";"Adafruit-MPM3610-PCB";"/Adafruit MPM3610.brd";"/Adafruit MPM3610.sch";;;;;;;;;;;
"PROJ";"ADAF";"4686";"STAN";"01";"PROJ-ADAF-4686-STAN-01";"PRPR4686";"Adafruit TMP235 PCB";;;;"https://github.com/adafruit/Adafruit-TMP235-PCB";"Adafruit-TMP235-PCB";"/TMP235 Rev A.brd";"/TMP235 Rev A.sch";;;;;;;;;;;
"PROJ";"ADAF";"4687";"STAN";"01";"PROJ-ADAF-4687-STAN-01";"PRPR4687";"Adafruit 2 13in eInk Bonnet PCB";;;;"https://github.com/adafruit/Adafruit-2-13in-eInk-Bonnet-PCB";"Adafruit-2-13in-eInk-Bonnet-PCB";"/Adafruit 2.13in eInk Bonnet.brd";"/Adafruit 2.13in eInk Bonnet.sch";;;;;;;;;;;
"PROJ";"ADAF";"4698";"STAN";"01";"PROJ-ADAF-4698-STAN-01";"PRPR4698";"Adafruit AS7341 PCB";;;;"https://github.com/adafruit/Adafruit-AS7341-PCB";"Adafruit-AS7341-PCB";"/Adafruit_AS7341.brd";"/Adafruit_AS7341.sch";;;;;;;;;;;
"PROJ";"ADAF";"4701";"STAN";"01";"PROJ-ADAF-4701-STAN-01";"PRPR4701";"Adafruit ST25DV16 PCB";;;;"https://github.com/adafruit/Adafruit-ST25DV16-PCB";"Adafruit-ST25DV16-PCB";"/Adafruit ST25DV16.brd";"/Adafruit ST25DV16.sch";;;;;;;;;;;
"PROJ";"ADAF";"4702";"STAN";"01";"PROJ-ADAF-4702-STAN-01";"PRPR4702";"Adafruit RGB Matrix FeatherWing PCB";;;;"https://github.com/adafruit/Adafruit-RGB-Matrix-FeatherWing-PCB";"Adafruit-RGB-Matrix-FeatherWing-PCB";"/Adafruit RGB Matrix FeatherWing nRF52.brd";"/Adafruit RGB Matrix FeatherWing nRF52.sch";;;;;;;;;;;
"PROJ";"ADAF";"4711";"STAN";"01";"PROJ-ADAF-4711-STAN-01";"PRPR4711";"Adafruit AP3429A PCB";;;;"https://github.com/adafruit/Adafruit-AP3429A-PCB";"Adafruit-AP3429A-PCB";"/AP3429 3.3 Buck rev A.brd";"/AP3429 3.3 Buck rev A.sch";;;;;;;;;;;
"PROJ";"ADAF";"4712";"STAN";"01";"PROJ-ADAF-4712-STAN-01";"PRPR4712";"Adafruit LC709203F PCB";;;;"https://github.com/adafruit/Adafruit-LC709203F-PCB";"Adafruit-LC709203F-PCB";"/Adafruit LC709203F LiPoly LiIon Fuel Gauge and Battery Monitor.brd";"/Adafruit LC709203F LiPoly LiIon Fuel Gauge and Battery Monitor.sch";;;;;;;;;;;
"PROJ";"ADAF";"4716";"STAN";"01";"PROJ-ADAF-4716-STAN-01";"PRPR4716";"Adafruit MS8607 PCB";;;;"https://github.com/adafruit/Adafruit-MS8607-PCB";"Adafruit-MS8607-PCB";"/Adafruit MS8607.brd";"/Adafruit MS8607.sch";;;;;;;;;;;
"PROJ";"ADAF";"4740";"STAN";"01";"PROJ-ADAF-4740-STAN-01";"PRPR4740";"Adafruit MIDI FeatherWing PCB";;;;"https://github.com/adafruit/Adafruit-MIDI-FeatherWing-PCB";"Adafruit-MIDI-FeatherWing-PCB";"/Adafruit MIDI FeatherWing.brd";"/Adafruit MIDI FeatherWing.sch";;;;;;;;;;;
"PROJ";"ADAF";"4741";"STAN";"01";"PROJ-ADAF-4741-STAN-01";"PRPR4741";"Adafruit Grayscale 1.5 inch 128x128 OLED PCB";;;;"https://github.com/adafruit/Adafruit-Grayscale-1.5-inch-128x128-OLED-PCB";"Adafruit-Grayscale-1.5-inch-128x128-OLED-PCB";"/Adafruit Grayscale 1.5-inch 128x128 OLED.brd";"/Adafruit Grayscale 1.5-inch 128x128 OLED.sch";;;;;;;;;;;
"PROJ";"ADAF";"4745";"STAN";"01";"PROJ-ADAF-4745-STAN-01";"PRPR4745";"Adafruit MatrixPortal M4 PCB";;;;"https://github.com/adafruit/Adafruit-MatrixPortal-M4-PCB";"Adafruit-MatrixPortal-M4-PCB";"/Adafruit MatrixPortal M4.brd";"/Adafruit MatrixPortal M4.sch";;;;;;;;;;;
"PROJ";"ADAF";"4754";"STAN";"01";"PROJ-ADAF-4754-STAN-01";"PRPR4754";"Adafruit BNO08x PCB";;;;"https://github.com/adafruit/Adafruit-BNO08x-PCB";"Adafruit-BNO08x-PCB";"/Adafruit_BNO08x.brd";"/Adafruit_BNO08x.sch";;;;;;;;;;;
"PROJ";"ADAF";"4756";"STAN";"01";"PROJ-ADAF-4756-STAN-01";"PRPR4756";"Adafruit LTC4311 PCB";;;;"https://github.com/adafruit/Adafruit-LTC4311-PCB";"Adafruit-LTC4311-PCB";"/Adafruit LTC4311 I2C Extender.brd";"/Adafruit LTC4311 I2C Extender.sch";;;;;;;;;;;
"PROJ";"ADAF";"4757";"STAN";"01";"PROJ-ADAF-4757-STAN-01";"PRPR4757";"Adafruit Voice Bonnet PCB";;;;"https://github.com/adafruit/Adafruit-Voice-Bonnet-PCB";"Adafruit-Voice-Bonnet-PCB";"/Adafruit Voice Bonnet.brd";"/Adafruit Voice Bonnet.sch";;;;;;;;;;;
"PROJ";"ADAF";"4759";"STAN";"01";"PROJ-ADAF-4759-STAN-01";"PRPR4759";"Adafruit Feather M4 CAN PCB";;;;"https://github.com/adafruit/Adafruit-Feather-M4-CAN-PCB";"Adafruit-Feather-M4-CAN-PCB";"/Adafruit Feather M4 Express CAN.brd";"/Adafruit Feather M4 Express CAN.sch";;;;;;;;;;;
"PROJ";"ADAF";"4775";"STAN";"01";"PROJ-ADAF-4775-STAN-01";"PRPR4775";"Adafruit Metro ESP32 S2 PCB";;;;"https://github.com/adafruit/Adafruit-Metro-ESP32-S2-PCB";"Adafruit-Metro-ESP32-S2-PCB";"/Adafruit Metro ESP32-S2.brd";"/Adafruit Metro ESP32-S2.sch";;;;;;;;;;;
"PROJ";"ADAF";"4800";"STAN";"01";"PROJ-ADAF-4800-STAN-01";"PRPR4800";"Adafruit MagTag PCBs";;;;"https://github.com/adafruit/Adafruit_MagTag_PCBs";"Adafruit_MagTag_PCBs";"/Adafruit MagTag 2.9in.brd";"/Adafruit MagTag 2.9in.sch";;;;;;;;;;;
"PROJ";"ADAF";"4808";"STAN";"01";"PROJ-ADAF-4808-STAN-01";"PRPR4808";"Adafruit EMC2101 PCB";;;;"https://github.com/adafruit/Adafruit-EMC2101-PCB";"Adafruit-EMC2101-PCB";"/Adafruit_EMC2101.brd";"/Adafruit_EMC2101.sch";;;;;;;;;;;
"PROJ";"ADAF";"4821";"STAN";"01";"PROJ-ADAF-4821-STAN-01";"PRPR4821";"Adafruit TMP117 PCB";;;;"https://github.com/adafruit/Adafruit-TMP117-PCB";"Adafruit-TMP117-PCB";"/Adafruit_TMP117.brd";"/Adafruit_TMP117.sch";;;;;;;;;;;
"PROJ";"ADAF";"4829";"STAN";"01";"PROJ-ADAF-4829-STAN-01";"PRPR4829";"Adafruit SGP40 PCB";;;;"https://github.com/adafruit/Adafruit-SGP40-PCB";"Adafruit-SGP40-PCB";"/Adafruit SGP40.brd";"/Adafruit SGP40.sch";;;;;;;;;;;
"PROJ";"ADAF";"4831";"STAN";"01";"PROJ-ADAF-4831-STAN-01";"PRPR4831";"Adafruit LTR390 PCB";;;;"https://github.com/adafruit/Adafruit-LTR390-PCB";"Adafruit-LTR390-PCB";"/Adafruit_LTR390.brd";"/Adafruit_LTR390.sch";;;;;;;;;;;
"PROJ";"ADAF";"4832";"STAN";"01";"PROJ-ADAF-4832-STAN-01";"PRPR4832";"Adafruit HTU31 PCB";;;;"https://github.com/adafruit/Adafruit-HTU31-PCB";"Adafruit-HTU31-PCB";"/Adafruit HTU31D.brd";"/Adafruit HTU31D.sch";;;;;;;;;;;
"PROJ";"ADAF";"4836";"STAN";"01";"PROJ-ADAF-4836-STAN-01";"PRPR4836";"Adafruit Wii Nunchuck Breakout Adapter PCB";;;;"https://github.com/adafruit/Adafruit-Wii-Nunchuck-Breakout-Adapter-PCB";"Adafruit-Wii-Nunchuck-Breakout-Adapter-PCB";"/Adafruit Wii Nunchuck Breakout Adapter.brd";"/Adafruit Wii Nunchuck Breakout Adapter.sch";;;;;;;;;;;
"PROJ";"ADAF";"4863";"STAN";"01";"PROJ-ADAF-4863-STAN-01";"PRPR4863";"Adafruit CYBERDECK PCB";;;;"https://github.com/adafruit/Adafruit-CYBERDECK-PCB";"Adafruit-CYBERDECK-PCB";"/Adafruit CyberDeck Bonnet.brd";"/Adafruit CyberDeck Bonnet.sch";;;;;;;;;;;
"PROJ";"ADAF";"4867";"STAN";"01";"PROJ-ADAF-4867-STAN-01";"PRPR4867";"Adafruit SCD 30 PCB";;;;"https://github.com/adafruit/Adafruit-SCD-30-PCB";"Adafruit-SCD-30-PCB";"/Adafruit SCD30.brd";"/Adafruit SCD30.sch";;;;;;;;;;;
"PROJ";"ADAF";"4870";"STAN";"01";"PROJ-ADAF-4870-STAN-01";"PRPR4870";"Adafruit Neo Trinkey PCB";;;;"https://github.com/adafruit/Adafruit-Neo-Trinkey-PCB";"Adafruit-Neo-Trinkey-PCB";"/Adafruit Neo Trinkey.brd";"/Adafruit Neo Trinkey.sch";;;;;;;;;;;
"PROJ";"ADAF";"4885";"STAN";"01";"PROJ-ADAF-4885-STAN-01";"PRPR4885";"Adafruit SHT40 PCB";;;;"https://github.com/adafruit/Adafruit-SHT40-PCB";"Adafruit-SHT40-PCB";"/Adafruit SHT40.brd";"/Adafruit SHT40.sch";;;;;;;;;;;
"PROJ";"ADAF";"4886";"STAN";"01";"PROJ-ADAF-4886-STAN-01";"PRPR4886";"Adafruit AW9523 PCB";;;;"https://github.com/adafruit/Adafruit-AW9523-PCB";"Adafruit-AW9523-PCB";"/Adafruit AW9523.brd";"/Adafruit AW9523.sch";;;;;;;;;;;
"PROJ";"ADAF";"4888";"STAN";"01";"PROJ-ADAF-4888-STAN-01";"PRPR4888";"Adafruit ItsyBitsy RP2040 PCB";;;;"https://github.com/adafruit/Adafruit-ItsyBitsy-RP2040-PCB";"Adafruit-ItsyBitsy-RP2040-PCB";"/Adafruit ItsyBitsy RP2040.brd";"/Adafruit ItsyBitsy RP2040.sch";;;;;;;;;;;
"PROJ";"ADAF";"4899";"STAN";"01";"PROJ-ADAF-4899-STAN-01";"PRPR4899";"Adafruit SPI Flash SD Card PCB";;;;"https://github.com/adafruit/Adafruit-SPI-Flash-SD-Card-PCB";"Adafruit-SPI-Flash-SD-Card-PCB";"/Adafruit SPI Flash SD Card.brd";"/Adafruit SPI Flash SD Card.sch";;;;;;;;;;;
"PROJ";"ADAF";"4900";"STAN";"01";"PROJ-ADAF-4900-STAN-01";"PRPR4900";"Adafruit QT Py RP2040 PCB";;;;"https://github.com/adafruit/Adafruit-QT-Py-RP2040-PCB";"Adafruit-QT-Py-RP2040-PCB";"/Adafruit QT Py RP2040.brd";"/Adafruit QT Py RP2040.sch";;;;;;;;;;;
"PROJ";"ADAF";"4903";"STAN";"01";"PROJ-ADAF-4903-STAN-01";"PRPR4903";"Adafruit ISO1540 PCB";;;;"https://github.com/adafruit/Adafruit-ISO1540-PCB";"Adafruit-ISO1540-PCB";"/Adafruit ISO1540.brd";"/Adafruit ISO1540.sch";;;;;;;;;;;
"PROJ";"ADAF";"4918";"STAN";"01";"PROJ-ADAF-4918-STAN-01";"PRPR4918";"Adafruit TCA8418 PCB";;;;"https://github.com/adafruit/Adafruit-TCA8418-PCB";"Adafruit-TCA8418-PCB";"/Adafruit TCA8418.brd";"/Adafruit TCA8418.sch";;;;;;;;;;;
"PROJ";"ADAF";"4920";"STAN";"01";"PROJ-ADAF-4920-STAN-01";"PRPR4920";"Adafruit TPS62827 PCB";;;;"https://github.com/adafruit/Adafruit-TPS62827-PCB";"Adafruit-TPS62827-PCB";"/TPS62827 3.3V Buck Converter.brd";"/TPS62827 3.3V Buck Converter.sch";;;;;;;;;;;
"PROJ";"ADAF";"4964";"STAN";"01";"PROJ-ADAF-4964-STAN-01";"PRPR4964";"Adafruit Rotary Trinkey PCB";;;;"https://github.com/adafruit/Adafruit-Rotary-Trinkey-PCB";"Adafruit-Rotary-Trinkey-PCB";"/Adafruit Rotary Trinkey.brd";"/Adafruit Rotary Trinkey.sch";;;;;;;;;;;
"PROJ";"ADAF";"4978";"STAN";"01";"PROJ-ADAF-4978-STAN-01";"PRPR4978";"Adafruit NeoKey Breakout PCB";;;;"https://github.com/adafruit/Adafruit-NeoKey-Breakout-PCB";"Adafruit-NeoKey-Breakout-PCB";"/Adafruit NeoKey Breakout.brd";"/Adafruit NeoKey Breakout.sch";;;;;;;;;;;
"PROJ";"ADAF";"4979";"STAN";"01";"PROJ-ADAF-4979-STAN-01";"PRPR4979";"Adafruit NeoKey FeatherWing PCB";;;;"https://github.com/adafruit/Adafruit-NeoKey-FeatherWing-PCB";"Adafruit-NeoKey-FeatherWing-PCB";"/Adafruit NeoKey FeatherWing.brd";"/Adafruit NeoKey FeatherWing.sch";;;;;;;;;;;
"PROJ";"ADAF";"4980";"STAN";"01";"PROJ-ADAF-4980-STAN-01";"PRPR4980";"Adafruit NeoKey 1x4 PCB";;;;"https://github.com/adafruit/Adafruit-NeoKey-1x4-PCB";"Adafruit-NeoKey-1x4-PCB";"/Adafruit NeoKey 1x4 QT I2C.brd";"/Adafruit NeoKey 1x4 QT I2C.sch";;;;;;;;;;;
"PROJ";"ADAF";"4984";"STAN";"01";"PROJ-ADAF-4984-STAN-01";"PRPR4984";"Adafruit DVI Breakout Board PCB";;;;"https://github.com/adafruit/Adafruit-DVI-Breakout-Board-PCB";"Adafruit-DVI-Breakout-Board-PCB";"/Adafruit DVI Breakout board.brd";"/Adafruit DVI Breakout board.sch";;;;;;;;;;;
"PROJ";"ADAF";"4985";"STAN";"01";"PROJ-ADAF-4985-STAN-01";"PRPR4985";"Adafruit FunHouse PCB";;;;"https://github.com/adafruit/Adafruit-FunHouse-PCB";"Adafruit-FunHouse-PCB";"/Adafruit FunHouse.brd";"/Adafruit FunHouse.sch";;;;;;;;;;;
"PROJ";"ADAF";"4991";"STAN";"01";"PROJ-ADAF-4991-STAN-01";"PRPR4991";"Adafruit I2C QT Rotary Encoder PCB";;;;"https://github.com/adafruit/Adafruit-I2C-QT-Rotary-Encoder-PCB";"Adafruit-I2C-QT-Rotary-Encoder-PCB";"/Adafruit I2C QT Rotary Encoder.brd";"/Adafruit I2C QT Rotary Encoder.sch";;;;;;;;;;;
"PROJ";"ADAF";"5000";"STAN";"01";"PROJ-ADAF-5000-STAN-01";"PRPR5000";"Adafruit Feather ESP32 S2 PCB";;;;"https://github.com/adafruit/Adafruit-Feather-ESP32-S2-PCB";"Adafruit-Feather-ESP32-S2-PCB";"/Adafruit Feather ESP32-S2 Rev C.brd";"/Adafruit Feather ESP32-S2 Rev C.sch";;;;;;;;;;;
"PROJ";"ADAF";"5020";"STAN";"01";"PROJ-ADAF-5020-STAN-01";"PRPR5020";"Adafruit NeoKey Trinkey PCB";;;;"https://github.com/adafruit/Adafruit-NeoKey-Trinkey-PCB";"Adafruit-NeoKey-Trinkey-PCB";"/Adafruit NeoKey Trinkey.brd";"/Adafruit NeoKey Trinkey.sch";;;;;;;;;;;
"PROJ";"ADAF";"5021";"STAN";"01";"PROJ-ADAF-5021-STAN-01";"PRPR5021";"Adafruit Slider Trinkey PCB";;;;"https://github.com/adafruit/Adafruit-Slider-Trinkey-PCB";"Adafruit-Slider-Trinkey-PCB";"/Adafruit Slider Trinkey.brd";"/Adafruit Slider Trinkey.sch";;;;;;;;;;;
"PROJ";"ADAF";"5022";"STAN";"01";"PROJ-ADAF-5022-STAN-01";"PRPR5022";"Adafruit Proximity Trinkey PCB";;;;"https://github.com/adafruit/Adafruit-Proximity-Trinkey-PCB";"Adafruit-Proximity-Trinkey-PCB";"/Adafruit Proximity Trinkey.brd";"/Adafruit Proximity Trinkey.sch";;;;;;;;;;;
"PROJ";"ADAF";"5027";"STAN";"01";"PROJ-ADAF-5027-STAN-01";"PRPR5027";"Adafruit MCP9808 Breakout PCB";;;;"https://github.com/adafruit/Adafruit-MCP9808-Breakout-PCB";"Adafruit-MCP9808-Breakout-PCB";"/Adafruit MCP9808 Breakout.brd";"/Adafruit MCP9808 Breakout.sch";;;;;;;;;;;
"PROJ";"ADAF";"5056";"STAN";"01";"PROJ-ADAF-5056-STAN-01";"PRPR5056";"Adafruit Trinkey QT2040 PCB";;;;"https://github.com/adafruit/Adafruit-Trinkey-QT2040-PCB";"Adafruit-Trinkey-QT2040-PCB";"/Adafruit QT2040 Trinkey.brd";"/Adafruit QT2040 Trinkey.sch";;;;;;;;;;;
"PROJ";"ADAF";"5100";"STAN";"01";"PROJ-ADAF-5100-STAN-01";"PRPR5100";"Adafruit MacroPad RP2040 PCB";;;;"https://github.com/adafruit/Adafruit-MacroPad-RP2040-PCB";"Adafruit-MacroPad-RP2040-PCB";"/Adafruit MacroPad 2040.brd";"/Adafruit MacroPad 2040.sch";;;;;;;;;;;
"PROJ";"ADAF";"5146";"STAN";"01";"PROJ-ADAF-5146-STAN-01";"PRPR5146";"Adafruit 24LC32 PCB";;;;"https://github.com/adafruit/Adafruit-24LC32-PCB";"Adafruit-24LC32-PCB";"/Adafruit 24LC32 I2C EEPROM.brd";"/Adafruit 24LC32 I2C EEPROM.sch";;;;;;;;;;;
"PROJ";"ADAF";"5157";"STAN";"01";"PROJ-ADAF-5157-STAN-01";"PRPR5157";"Adafruit NeoKey Snap Apart PCB";;;;"https://github.com/adafruit/Adafruit-NeoKey-Snap-Apart-PCB";"Adafruit-NeoKey-Snap-Apart-PCB";"/NeoKey 5x6 Ortho Snap-Apart.brd";"/NeoKey 5x6 Ortho Snap-Apart.sch";;;;;;;;;;;
